,filename,label
1623,8_reggae.00010.pt,reggae
1624,3_reggae.00067.pt,reggae
1625,0_reggae.00076.pt,reggae
1626,3_reggae.00031.pt,reggae
1627,7_reggae.00070.pt,reggae
1628,8_reggae.00072.pt,reggae
1629,6_reggae.00085.pt,reggae
1630,2_reggae.00011.pt,reggae
1631,9_reggae.00018.pt,reggae
1632,7_reggae.00094.pt,reggae
1633,1_reggae.00071.pt,reggae
1634,7_reggae.00068.pt,reggae
1635,9_reggae.00082.pt,reggae
1636,2_reggae.00041.pt,reggae
1637,4_reggae.00045.pt,reggae
1638,1_reggae.00078.pt,reggae
1639,2_reggae.00091.pt,reggae
1640,7_reggae.00056.pt,reggae
1641,2_reggae.00084.pt,reggae
1642,7_reggae.00006.pt,reggae
1643,7_reggae.00095.pt,reggae
1644,6_reggae.00045.pt,reggae
1645,1_reggae.00092.pt,reggae
1646,2_reggae.00031.pt,reggae
1647,2_reggae.00020.pt,reggae
1648,6_reggae.00029.pt,reggae
1649,5_reggae.00006.pt,reggae
1650,3_reggae.00027.pt,reggae
1651,4_reggae.00089.pt,reggae
1652,6_reggae.00025.pt,reggae
1653,1_reggae.00023.pt,reggae
1654,8_reggae.00017.pt,reggae
1655,4_reggae.00017.pt,reggae
1656,2_reggae.00061.pt,reggae
1657,1_reggae.00052.pt,reggae
1658,9_reggae.00054.pt,reggae
1659,9_reggae.00024.pt,reggae
1660,3_reggae.00054.pt,reggae
1661,2_reggae.00035.pt,reggae
1662,4_reggae.00095.pt,reggae
1663,9_reggae.00068.pt,reggae
1664,1_reggae.00053.pt,reggae
1665,4_reggae.00082.pt,reggae
1666,4_reggae.00039.pt,reggae
1667,0_reggae.00096.pt,reggae
1668,5_reggae.00074.pt,reggae
1669,6_reggae.00098.pt,reggae
1670,5_reggae.00047.pt,reggae
1671,3_reggae.00006.pt,reggae
1672,7_reggae.00048.pt,reggae
1673,7_reggae.00082.pt,reggae
1674,3_reggae.00082.pt,reggae
1675,0_reggae.00079.pt,reggae
1676,2_reggae.00065.pt,reggae
1677,5_reggae.00071.pt,reggae
1678,1_reggae.00015.pt,reggae
1679,0_reggae.00078.pt,reggae
1680,6_reggae.00062.pt,reggae
1681,3_reggae.00023.pt,reggae
1682,3_reggae.00074.pt,reggae
1683,4_reggae.00084.pt,reggae
1684,0_reggae.00018.pt,reggae
1685,7_reggae.00011.pt,reggae
1686,6_reggae.00091.pt,reggae
1687,1_reggae.00048.pt,reggae
1688,3_reggae.00009.pt,reggae
1689,3_reggae.00007.pt,reggae
1690,0_reggae.00062.pt,reggae
1691,0_reggae.00060.pt,reggae
1692,3_reggae.00010.pt,reggae
1693,6_reggae.00086.pt,reggae
1694,1_reggae.00040.pt,reggae
1695,8_reggae.00076.pt,reggae
1696,0_reggae.00075.pt,reggae
1697,6_reggae.00071.pt,reggae
1698,7_reggae.00072.pt,reggae
1699,5_reggae.00048.pt,reggae
1700,6_reggae.00067.pt,reggae
1701,4_reggae.00060.pt,reggae
1702,9_reggae.00064.pt,reggae
1703,6_reggae.00010.pt,reggae
1704,0_reggae.00033.pt,reggae
1705,4_reggae.00085.pt,reggae
1706,1_reggae.00074.pt,reggae
1707,7_reggae.00021.pt,reggae
1708,5_reggae.00046.pt,reggae
1709,9_reggae.00038.pt,reggae
1710,8_reggae.00015.pt,reggae
1711,0_reggae.00006.pt,reggae
1712,9_reggae.00099.pt,reggae
1713,0_reggae.00036.pt,reggae
1714,8_reggae.00043.pt,reggae
1715,8_reggae.00087.pt,reggae
1716,3_reggae.00058.pt,reggae
1717,9_reggae.00080.pt,reggae
1718,2_reggae.00005.pt,reggae
1719,7_reggae.00049.pt,reggae
1720,1_reggae.00013.pt,reggae
1721,7_reggae.00077.pt,reggae
1722,4_reggae.00059.pt,reggae
1723,3_reggae.00018.pt,reggae
1724,5_reggae.00091.pt,reggae
1725,2_reggae.00043.pt,reggae
1726,1_reggae.00043.pt,reggae
1727,6_reggae.00076.pt,reggae
1728,0_reggae.00084.pt,reggae
1729,0_reggae.00093.pt,reggae
1730,2_reggae.00042.pt,reggae
1731,1_reggae.00069.pt,reggae
1732,5_reggae.00082.pt,reggae
1733,3_reggae.00029.pt,reggae
1734,5_reggae.00035.pt,reggae
1735,9_reggae.00002.pt,reggae
1736,7_reggae.00018.pt,reggae
1737,3_reggae.00034.pt,reggae
1738,9_reggae.00029.pt,reggae
1739,0_reggae.00090.pt,reggae
1740,6_reggae.00026.pt,reggae
1741,1_reggae.00057.pt,reggae
1742,7_reggae.00024.pt,reggae
1743,1_reggae.00082.pt,reggae
1744,2_reggae.00012.pt,reggae
1745,1_reggae.00035.pt,reggae
1746,4_reggae.00040.pt,reggae
1747,9_reggae.00061.pt,reggae
1748,0_reggae.00045.pt,reggae
1749,1_reggae.00016.pt,reggae
1750,6_reggae.00022.pt,reggae
1751,5_reggae.00026.pt,reggae
1752,3_reggae.00083.pt,reggae
1753,8_reggae.00026.pt,reggae
1754,3_reggae.00021.pt,reggae
1755,9_reggae.00020.pt,reggae
1756,1_reggae.00062.pt,reggae
1757,9_reggae.00031.pt,reggae
1758,9_reggae.00087.pt,reggae
1759,1_reggae.00024.pt,reggae
1760,8_reggae.00098.pt,reggae
1761,5_reggae.00093.pt,reggae
1762,7_reggae.00025.pt,reggae
1763,5_reggae.00029.pt,reggae
1764,6_reggae.00084.pt,reggae
1765,0_reggae.00027.pt,reggae
1766,8_reggae.00088.pt,reggae
1767,5_reggae.00069.pt,reggae
1768,6_reggae.00033.pt,reggae
1769,9_reggae.00066.pt,reggae
1770,0_reggae.00003.pt,reggae
1771,2_reggae.00000.pt,reggae
1772,9_reggae.00078.pt,reggae
1773,1_reggae.00027.pt,reggae
1774,3_reggae.00016.pt,reggae
1775,3_reggae.00050.pt,reggae
1776,8_reggae.00021.pt,reggae
1777,9_reggae.00015.pt,reggae
1778,0_reggae.00083.pt,reggae
1779,6_reggae.00036.pt,reggae
1780,5_reggae.00041.pt,reggae
1781,9_reggae.00069.pt,reggae
1782,9_reggae.00057.pt,reggae
1783,2_reggae.00068.pt,reggae
1784,4_reggae.00041.pt,reggae
1785,5_reggae.00019.pt,reggae
1786,3_reggae.00095.pt,reggae
1787,7_reggae.00080.pt,reggae
1788,7_reggae.00061.pt,reggae
1789,9_reggae.00070.pt,reggae
1790,2_reggae.00016.pt,reggae
1791,2_reggae.00038.pt,reggae
1792,5_reggae.00065.pt,reggae
1793,8_reggae.00042.pt,reggae
1794,8_reggae.00035.pt,reggae
1795,7_reggae.00091.pt,reggae
1796,2_reggae.00086.pt,reggae
1797,4_reggae.00032.pt,reggae
1798,8_reggae.00012.pt,reggae
1799,4_reggae.00070.pt,reggae
1800,3_reggae.00025.pt,reggae
1801,8_reggae.00024.pt,reggae
1802,9_reggae.00058.pt,reggae
1803,7_reggae.00022.pt,reggae
1804,2_reggae.00019.pt,reggae
1805,2_reggae.00090.pt,reggae
1806,8_reggae.00047.pt,reggae
1807,3_reggae.00097.pt,reggae
1808,3_reggae.00047.pt,reggae
1809,4_reggae.00010.pt,reggae
1810,3_reggae.00091.pt,reggae
1811,0_reggae.00088.pt,reggae
1812,8_reggae.00050.pt,reggae
1813,1_reggae.00076.pt,reggae
1814,4_reggae.00033.pt,reggae
1815,9_reggae.00021.pt,reggae
1816,9_reggae.00072.pt,reggae
1817,5_reggae.00052.pt,reggae
1818,8_reggae.00039.pt,reggae
1819,2_reggae.00028.pt,reggae
1820,7_reggae.00046.pt,reggae
1821,8_reggae.00051.pt,reggae
1822,3_reggae.00053.pt,reggae
1823,8_reggae.00093.pt,reggae
1824,2_reggae.00071.pt,reggae
1825,3_reggae.00088.pt,reggae
1826,4_reggae.00016.pt,reggae
1827,6_reggae.00078.pt,reggae
1828,4_reggae.00083.pt,reggae
1829,7_reggae.00002.pt,reggae
1830,5_reggae.00072.pt,reggae
1831,9_reggae.00034.pt,reggae
1832,4_reggae.00008.pt,reggae
1833,7_reggae.00078.pt,reggae
1834,2_reggae.00094.pt,reggae
1835,4_reggae.00009.pt,reggae
1836,8_reggae.00067.pt,reggae
1837,0_reggae.00091.pt,reggae
1838,5_reggae.00009.pt,reggae
1839,4_reggae.00044.pt,reggae
1840,6_reggae.00002.pt,reggae
1841,0_reggae.00087.pt,reggae
1842,1_reggae.00060.pt,reggae
1843,9_reggae.00019.pt,reggae
1844,7_reggae.00052.pt,reggae
1845,6_reggae.00040.pt,reggae
1846,7_reggae.00063.pt,reggae
1847,4_reggae.00015.pt,reggae
1848,4_reggae.00074.pt,reggae
1849,9_reggae.00048.pt,reggae
1850,3_reggae.00001.pt,reggae
1851,1_reggae.00054.pt,reggae
1852,2_reggae.00054.pt,reggae
1853,8_reggae.00029.pt,reggae
1854,5_reggae.00075.pt,reggae
1855,2_reggae.00030.pt,reggae
1856,2_reggae.00003.pt,reggae
1857,3_reggae.00093.pt,reggae
1858,2_reggae.00052.pt,reggae
1859,2_reggae.00082.pt,reggae
1860,7_reggae.00003.pt,reggae
1861,7_reggae.00093.pt,reggae
1862,4_reggae.00024.pt,reggae
1863,5_reggae.00061.pt,reggae
1864,3_reggae.00052.pt,reggae
1865,4_reggae.00014.pt,reggae
1866,6_reggae.00069.pt,reggae
1867,8_reggae.00073.pt,reggae
1868,7_reggae.00014.pt,reggae
1869,0_reggae.00030.pt,reggae
1870,1_reggae.00087.pt,reggae
1871,0_reggae.00015.pt,reggae
1872,6_reggae.00020.pt,reggae
1873,0_reggae.00095.pt,reggae
1874,2_reggae.00096.pt,reggae
1875,8_reggae.00027.pt,reggae
1876,1_reggae.00066.pt,reggae
1877,2_reggae.00058.pt,reggae
1878,9_reggae.00004.pt,reggae
1879,5_reggae.00023.pt,reggae
1880,7_reggae.00030.pt,reggae
1881,2_reggae.00004.pt,reggae
1882,2_reggae.00085.pt,reggae
1883,5_reggae.00094.pt,reggae
1884,9_reggae.00063.pt,reggae
1885,1_reggae.00099.pt,reggae
1886,2_reggae.00076.pt,reggae
1887,3_reggae.00024.pt,reggae
1888,7_reggae.00023.pt,reggae
1889,6_reggae.00035.pt,reggae
1890,9_reggae.00081.pt,reggae
1891,0_reggae.00046.pt,reggae
1892,3_reggae.00033.pt,reggae
1893,5_reggae.00030.pt,reggae
1894,7_reggae.00064.pt,reggae
1895,7_reggae.00042.pt,reggae
1896,3_reggae.00086.pt,reggae
1897,6_reggae.00053.pt,reggae
1898,1_reggae.00029.pt,reggae
1899,9_reggae.00051.pt,reggae
1900,0_blues.00091.pt,blues
1901,3_blues.00010.pt,blues
1902,7_blues.00029.pt,blues
1903,0_blues.00090.pt,blues
1904,4_blues.00003.pt,blues
1905,9_blues.00018.pt,blues
1906,0_blues.00084.pt,blues
1907,2_blues.00010.pt,blues
1908,1_blues.00013.pt,blues
1909,7_blues.00032.pt,blues
1910,7_blues.00062.pt,blues
1911,0_blues.00033.pt,blues
1912,8_blues.00087.pt,blues
1913,9_blues.00062.pt,blues
1914,0_blues.00067.pt,blues
1915,9_blues.00093.pt,blues
1916,7_blues.00043.pt,blues
1917,4_blues.00054.pt,blues
1918,2_blues.00054.pt,blues
1919,6_blues.00072.pt,blues
1920,1_blues.00099.pt,blues
1921,9_blues.00038.pt,blues
1922,4_blues.00011.pt,blues
1923,1_blues.00049.pt,blues
1924,7_blues.00024.pt,blues
1925,5_blues.00031.pt,blues
1926,5_blues.00060.pt,blues
1927,6_blues.00080.pt,blues
1928,4_blues.00099.pt,blues
1929,8_blues.00022.pt,blues
1930,3_blues.00002.pt,blues
1931,0_blues.00075.pt,blues
1932,7_blues.00047.pt,blues
1933,5_blues.00035.pt,blues
1934,3_blues.00054.pt,blues
1935,3_blues.00046.pt,blues
1936,6_blues.00071.pt,blues
1937,7_blues.00052.pt,blues
1938,9_blues.00013.pt,blues
1939,2_blues.00085.pt,blues
1940,8_blues.00009.pt,blues
1941,8_blues.00007.pt,blues
1942,4_blues.00080.pt,blues
1943,0_blues.00054.pt,blues
1944,1_blues.00095.pt,blues
1945,8_blues.00012.pt,blues
1946,3_blues.00048.pt,blues
1947,2_blues.00049.pt,blues
1948,3_blues.00024.pt,blues
1949,8_blues.00054.pt,blues
1950,4_blues.00066.pt,blues
1951,1_blues.00098.pt,blues
1952,1_blues.00023.pt,blues
1953,6_blues.00084.pt,blues
1954,2_blues.00064.pt,blues
1955,6_blues.00094.pt,blues
1956,6_blues.00027.pt,blues
1957,4_blues.00035.pt,blues
1958,1_blues.00010.pt,blues
1959,6_blues.00008.pt,blues
1960,0_blues.00000.pt,blues
1961,9_blues.00004.pt,blues
1962,4_blues.00077.pt,blues
1963,3_blues.00084.pt,blues
1964,0_blues.00098.pt,blues
1965,6_blues.00054.pt,blues
1966,9_blues.00097.pt,blues
1967,0_blues.00027.pt,blues
1968,9_blues.00089.pt,blues
1969,6_blues.00035.pt,blues
1970,1_blues.00058.pt,blues
1971,5_blues.00055.pt,blues
1972,3_blues.00089.pt,blues
1973,9_blues.00088.pt,blues
1974,2_blues.00071.pt,blues
1975,1_blues.00032.pt,blues
1976,1_blues.00033.pt,blues
1977,2_blues.00082.pt,blues
1978,6_blues.00024.pt,blues
1979,0_blues.00061.pt,blues
1980,4_blues.00076.pt,blues
1981,0_blues.00037.pt,blues
1982,0_blues.00089.pt,blues
1983,2_blues.00088.pt,blues
1984,8_blues.00060.pt,blues
1985,0_blues.00017.pt,blues
1986,5_blues.00051.pt,blues
1987,7_blues.00061.pt,blues
1988,6_blues.00088.pt,blues
1989,7_blues.00040.pt,blues
1990,4_blues.00017.pt,blues
1991,8_blues.00072.pt,blues
1992,5_blues.00045.pt,blues
1993,7_blues.00053.pt,blues
1994,8_blues.00047.pt,blues
1995,3_blues.00028.pt,blues
1996,2_blues.00058.pt,blues
1997,2_blues.00055.pt,blues
1998,8_blues.00055.pt,blues
1999,5_blues.00082.pt,blues
2000,0_blues.00035.pt,blues
2001,1_blues.00070.pt,blues
2002,9_blues.00037.pt,blues
2003,5_blues.00017.pt,blues
2004,7_blues.00074.pt,blues
2005,4_blues.00086.pt,blues
2006,9_blues.00003.pt,blues
2007,9_blues.00043.pt,blues
2008,4_blues.00010.pt,blues
2009,1_blues.00019.pt,blues
2010,7_blues.00015.pt,blues
2011,1_blues.00077.pt,blues
2012,1_blues.00096.pt,blues
2013,2_blues.00025.pt,blues
2014,7_blues.00037.pt,blues
2015,0_blues.00015.pt,blues
2016,4_blues.00042.pt,blues
2017,7_blues.00085.pt,blues
2018,3_blues.00012.pt,blues
2019,6_blues.00097.pt,blues
2020,8_blues.00019.pt,blues
2021,8_blues.00085.pt,blues
2022,6_blues.00078.pt,blues
2023,5_blues.00085.pt,blues
2024,4_blues.00083.pt,blues
2025,9_blues.00095.pt,blues
2026,9_blues.00034.pt,blues
2027,4_blues.00030.pt,blues
2028,0_blues.00048.pt,blues
2029,4_blues.00008.pt,blues
2030,2_blues.00089.pt,blues
2031,4_blues.00082.pt,blues
2032,7_blues.00012.pt,blues
2033,3_blues.00040.pt,blues
2034,4_blues.00087.pt,blues
2035,7_blues.00007.pt,blues
2036,3_blues.00015.pt,blues
2037,4_blues.00055.pt,blues
2038,9_blues.00069.pt,blues
2039,9_blues.00073.pt,blues
2040,9_blues.00068.pt,blues
2041,7_blues.00009.pt,blues
2042,9_blues.00092.pt,blues
2043,4_blues.00060.pt,blues
2044,3_blues.00018.pt,blues
2045,2_blues.00092.pt,blues
2046,2_blues.00015.pt,blues
2047,5_blues.00087.pt,blues
2048,0_blues.00096.pt,blues
2049,1_blues.00052.pt,blues
2050,6_blues.00070.pt,blues
2051,0_blues.00062.pt,blues
2052,1_blues.00036.pt,blues
2053,8_blues.00011.pt,blues
2054,4_blues.00050.pt,blues
2055,6_blues.00018.pt,blues
2056,5_blues.00053.pt,blues
2057,2_blues.00046.pt,blues
2058,3_blues.00091.pt,blues
2059,2_blues.00059.pt,blues
2060,8_blues.00053.pt,blues
2061,0_blues.00006.pt,blues
2062,5_blues.00043.pt,blues
2063,4_blues.00081.pt,blues
2064,2_blues.00048.pt,blues
2065,7_blues.00065.pt,blues
2066,2_blues.00061.pt,blues
2067,8_blues.00098.pt,blues
2068,7_blues.00094.pt,blues
2069,1_blues.00093.pt,blues
2070,7_blues.00005.pt,blues
2071,9_blues.00017.pt,blues
2072,7_blues.00093.pt,blues
2073,0_blues.00038.pt,blues
2074,0_blues.00053.pt,blues
2075,1_blues.00068.pt,blues
2076,3_blues.00067.pt,blues
2077,5_blues.00016.pt,blues
2078,3_blues.00086.pt,blues
2079,9_blues.00000.pt,blues
2080,6_blues.00092.pt,blues
2081,1_blues.00086.pt,blues
2082,1_blues.00000.pt,blues
2083,0_blues.00081.pt,blues
2084,0_blues.00032.pt,blues
2085,7_blues.00064.pt,blues
2086,1_blues.00012.pt,blues
2087,9_blues.00009.pt,blues
2088,5_blues.00026.pt,blues
2089,4_blues.00001.pt,blues
2090,1_blues.00025.pt,blues
2091,6_blues.00028.pt,blues
2092,4_blues.00047.pt,blues
2093,1_blues.00041.pt,blues
2094,0_blues.00074.pt,blues
2095,0_blues.00083.pt,blues
2096,9_blues.00005.pt,blues
2097,5_blues.00028.pt,blues
2098,4_blues.00063.pt,blues
2099,2_blues.00036.pt,blues
2100,5_blues.00083.pt,blues
2101,1_blues.00089.pt,blues
2102,5_blues.00095.pt,blues
2103,6_blues.00099.pt,blues
2104,5_blues.00042.pt,blues
2105,9_blues.00027.pt,blues
2106,7_blues.00001.pt,blues
2107,4_blues.00092.pt,blues
2108,1_blues.00001.pt,blues
2109,9_blues.00047.pt,blues
2110,1_blues.00066.pt,blues
2111,6_blues.00068.pt,blues
2112,8_blues.00002.pt,blues
2113,5_blues.00010.pt,blues
2114,7_blues.00023.pt,blues
2115,5_blues.00009.pt,blues
2116,0_blues.00007.pt,blues
2117,0_blues.00016.pt,blues
2118,0_blues.00099.pt,blues
2119,5_blues.00007.pt,blues
2120,7_blues.00030.pt,blues
2121,5_blues.00066.pt,blues
2122,9_blues.00008.pt,blues
2123,1_blues.00002.pt,blues
2124,5_blues.00012.pt,blues
2125,5_blues.00063.pt,blues
2126,1_blues.00067.pt,blues
2127,6_blues.00048.pt,blues
2128,6_blues.00032.pt,blues
2129,1_blues.00085.pt,blues
2130,4_blues.00091.pt,blues
2131,3_blues.00004.pt,blues
2132,3_blues.00058.pt,blues
2133,8_blues.00027.pt,blues
2134,0_blues.00024.pt,blues
2135,9_blues.00057.pt,blues
2136,7_blues.00022.pt,blues
2137,5_blues.00089.pt,blues
2138,0_blues.00086.pt,blues
2139,3_blues.00088.pt,blues
2140,5_blues.00033.pt,blues
2141,3_blues.00072.pt,blues
2142,8_blues.00016.pt,blues
2143,2_blues.00081.pt,blues
2144,0_blues.00009.pt,blues
2145,1_blues.00063.pt,blues
2146,2_blues.00009.pt,blues
2147,3_blues.00052.pt,blues
2148,4_blues.00018.pt,blues
2149,2_blues.00091.pt,blues
2150,0_blues.00042.pt,blues
2151,3_blues.00064.pt,blues
2152,9_blues.00031.pt,blues
2153,7_blues.00033.pt,blues
2154,1_blues.00057.pt,blues
2155,5_blues.00000.pt,blues
2156,5_blues.00077.pt,blues
2157,3_blues.00075.pt,blues
2158,3_blues.00001.pt,blues
2159,4_blues.00089.pt,blues
2160,8_blues.00017.pt,blues
2161,6_blues.00043.pt,blues
2162,4_blues.00038.pt,blues
2163,7_blues.00088.pt,blues
2164,4_blues.00071.pt,blues
2165,5_blues.00022.pt,blues
2166,8_blues.00042.pt,blues
2167,3_blues.00087.pt,blues
2168,9_blues.00074.pt,blues
2169,7_blues.00046.pt,blues
2170,6_blues.00015.pt,blues
2171,9_blues.00010.pt,blues
2172,8_blues.00045.pt,blues
2173,8_blues.00052.pt,blues
2174,5_blues.00084.pt,blues
2175,9_blues.00026.pt,blues
2176,4_blues.00043.pt,blues
2177,7_blues.00083.pt,blues
2178,6_blues.00040.pt,blues
2179,5_blues.00096.pt,blues
2180,5_blues.00093.pt,blues
2181,9_blues.00083.pt,blues
2182,7_blues.00092.pt,blues
2183,9_blues.00064.pt,blues
2184,4_blues.00007.pt,blues
2185,8_blues.00050.pt,blues
2186,2_blues.00056.pt,blues
2187,3_blues.00070.pt,blues
2188,0_blues.00029.pt,blues
2189,5_blues.00049.pt,blues
2190,6_blues.00020.pt,blues
2191,2_blues.00008.pt,blues
2192,3_blues.00051.pt,blues
2193,4_blues.00072.pt,blues
2194,3_blues.00000.pt,blues
2195,0_blues.00004.pt,blues
2196,6_blues.00042.pt,blues
2197,8_blues.00043.pt,blues
2198,9_blues.00059.pt,blues
2199,6_blues.00029.pt,blues
2200,2_blues.00077.pt,blues
2201,4_blues.00095.pt,blues
2202,3_blues.00080.pt,blues
2203,2_blues.00037.pt,blues
2204,0_blues.00034.pt,blues
2205,0_blues.00095.pt,blues
2206,9_blues.00056.pt,blues
2207,9_blues.00091.pt,blues
2208,3_blues.00057.pt,blues
2209,1_blues.00075.pt,blues
2210,7_blues.00087.pt,blues
2211,8_blues.00088.pt,blues
2212,4_blues.00031.pt,blues
2213,9_blues.00096.pt,blues
2214,0_blues.00039.pt,blues
2215,3_blues.00026.pt,blues
2216,8_blues.00066.pt,blues
2217,7_blues.00067.pt,blues
2218,4_blues.00032.pt,blues
2219,1_blues.00045.pt,blues
2220,6_blues.00011.pt,blues
2221,4_blues.00084.pt,blues
2222,0_blues.00085.pt,blues
2223,6_blues.00073.pt,blues
2224,8_blues.00056.pt,blues
2225,3_blues.00073.pt,blues
2226,3_blues.00025.pt,blues
2227,2_blues.00026.pt,blues
2228,6_blues.00026.pt,blues
2229,7_blues.00070.pt,blues
2230,4_blues.00046.pt,blues
2231,0_blues.00013.pt,blues
2232,4_blues.00021.pt,blues
2233,3_blues.00039.pt,blues
2234,4_blues.00052.pt,blues
2235,6_blues.00098.pt,blues
2236,6_blues.00096.pt,blues
2237,5_blues.00075.pt,blues
2238,4_blues.00061.pt,blues
2239,3_blues.00097.pt,blues
2240,9_blues.00041.pt,blues
2241,0_blues.00097.pt,blues
2242,4_blues.00068.pt,blues
2243,7_blues.00031.pt,blues
2244,1_blues.00061.pt,blues
2245,6_blues.00082.pt,blues
2246,3_blues.00071.pt,blues
2247,4_blues.00090.pt,blues
2248,3_blues.00061.pt,blues
2249,6_blues.00004.pt,blues
2250,5_blues.00088.pt,blues
2251,2_blues.00076.pt,blues
2252,6_blues.00077.pt,blues
2253,0_blues.00052.pt,blues
2254,2_blues.00030.pt,blues
2255,4_blues.00024.pt,blues
2256,1_blues.00065.pt,blues
2257,4_blues.00085.pt,blues
2258,8_blues.00081.pt,blues
2259,6_blues.00045.pt,blues
2260,0_blues.00022.pt,blues
2261,2_blues.00080.pt,blues
2262,8_blues.00083.pt,blues
2263,8_blues.00032.pt,blues
2264,7_blues.00090.pt,blues
2265,3_blues.00081.pt,blues
2266,3_blues.00021.pt,blues
2267,6_blues.00085.pt,blues
2268,7_blues.00082.pt,blues
2269,6_blues.00093.pt,blues
2270,9_blues.00051.pt,blues
2271,6_blues.00059.pt,blues
2272,8_blues.00097.pt,blues
2273,2_blues.00016.pt,blues
2274,1_blues.00006.pt,blues
2275,1_blues.00024.pt,blues
2276,2_blues.00072.pt,blues
2277,2_blues.00086.pt,blues
2278,9_blues.00055.pt,blues
2279,8_blues.00075.pt,blues
2280,6_blues.00012.pt,blues
2281,4_blues.00000.pt,blues
2282,0_blues.00087.pt,blues
2283,0_blues.00073.pt,blues
2284,0_blues.00023.pt,blues
2285,9_blues.00007.pt,blues
2286,3_blues.00036.pt,blues
2287,0_blues.00010.pt,blues
2288,2_blues.00019.pt,blues
2289,9_blues.00084.pt,blues
2290,8_blues.00057.pt,blues
2291,0_blues.00001.pt,blues
2292,8_blues.00086.pt,blues
2293,2_blues.00069.pt,blues
2294,2_blues.00097.pt,blues
2295,3_blues.00038.pt,blues
2296,8_blues.00014.pt,blues
2297,6_blues.00013.pt,blues
2298,5_blues.00056.pt,blues
2299,3_blues.00042.pt,blues
2300,9_blues.00094.pt,blues
2301,8_blues.00035.pt,blues
2302,7_blues.00004.pt,blues
2303,4_blues.00045.pt,blues
2304,1_blues.00062.pt,blues
2305,5_blues.00038.pt,blues
2306,3_blues.00023.pt,blues
2307,9_blues.00006.pt,blues
2308,7_blues.00035.pt,blues
2309,9_blues.00060.pt,blues
2310,7_blues.00055.pt,blues
2311,8_blues.00029.pt,blues
2312,3_blues.00085.pt,blues
2313,8_blues.00026.pt,blues
2314,5_blues.00069.pt,blues
2315,4_blues.00006.pt,blues
2316,8_blues.00008.pt,blues
2317,8_blues.00037.pt,blues
2318,5_blues.00064.pt,blues
2319,6_blues.00055.pt,blues
2320,7_blues.00039.pt,blues
2321,4_blues.00093.pt,blues
2322,3_blues.00065.pt,blues
2323,1_blues.00037.pt,blues
2324,5_blues.00002.pt,blues
2325,5_blues.00023.pt,blues
2326,3_blues.00077.pt,blues
2327,1_blues.00090.pt,blues
2328,7_blues.00056.pt,blues
2329,9_blues.00080.pt,blues
2330,0_blues.00064.pt,blues
2331,2_blues.00027.pt,blues
2332,1_blues.00056.pt,blues
2333,1_blues.00026.pt,blues
2334,4_blues.00026.pt,blues
2335,9_blues.00012.pt,blues
2336,9_blues.00042.pt,blues
2337,2_blues.00021.pt,blues
2338,6_blues.00017.pt,blues
2339,5_blues.00046.pt,blues
2340,8_blues.00031.pt,blues
2341,8_blues.00079.pt,blues
2342,2_blues.00090.pt,blues
2343,5_blues.00029.pt,blues
2344,5_blues.00094.pt,blues
2345,2_blues.00087.pt,blues
2346,5_blues.00086.pt,blues
2347,5_blues.00090.pt,blues
2348,5_blues.00054.pt,blues
2349,0_blues.00018.pt,blues
2350,6_blues.00089.pt,blues
2351,0_blues.00030.pt,blues
2352,1_blues.00027.pt,blues
2353,4_blues.00094.pt,blues
2354,6_blues.00034.pt,blues
2355,2_blues.00042.pt,blues
2356,1_blues.00035.pt,blues
2357,1_blues.00059.pt,blues
2358,0_blues.00014.pt,blues
2359,1_blues.00029.pt,blues
2360,4_blues.00079.pt,blues
2361,9_blues.00030.pt,blues
2362,3_blues.00059.pt,blues
2363,1_blues.00021.pt,blues
2364,3_blues.00056.pt,blues
2365,6_blues.00060.pt,blues
2366,5_blues.00004.pt,blues
2367,2_blues.00094.pt,blues
2368,3_blues.00031.pt,blues
2369,5_blues.00091.pt,blues
2370,6_blues.00056.pt,blues
2371,3_blues.00076.pt,blues
2372,4_blues.00069.pt,blues
2373,9_blues.00050.pt,blues
2374,7_blues.00003.pt,blues
2375,7_blues.00081.pt,blues
2376,6_blues.00095.pt,blues
2377,0_blues.00070.pt,blues
2378,5_blues.00036.pt,blues
2379,8_blues.00061.pt,blues
2380,1_blues.00018.pt,blues
2381,1_blues.00017.pt,blues
2382,9_blues.00053.pt,blues
2383,0_blues.00026.pt,blues
2384,4_blues.00058.pt,blues
2385,8_blues.00070.pt,blues
2386,9_blues.00011.pt,blues
2387,0_blues.00051.pt,blues
2388,2_blues.00075.pt,blues
2389,1_blues.00042.pt,blues
2390,9_blues.00028.pt,blues
2391,4_blues.00044.pt,blues
2392,3_blues.00093.pt,blues
2393,2_blues.00002.pt,blues
2394,1_blues.00009.pt,blues
2395,3_blues.00005.pt,blues
2396,2_blues.00052.pt,blues
2397,2_blues.00099.pt,blues
2398,7_blues.00073.pt,blues
2399,5_blues.00071.pt,blues
2400,0_blues.00025.pt,blues
2401,3_blues.00019.pt,blues
2402,0_blues.00072.pt,blues
2403,5_blues.00059.pt,blues
2404,1_blues.00005.pt,blues
2405,5_blues.00074.pt,blues
2406,8_blues.00036.pt,blues
2407,6_blues.00000.pt,blues
2408,6_blues.00037.pt,blues
2409,3_blues.00037.pt,blues
2410,0_blues.00078.pt,blues
2411,5_blues.00061.pt,blues
2412,1_blues.00048.pt,blues
